選舉區,登記日期,姓名,推薦之政黨,備註
高雄市田寮區大同里,115/08/31,王榮華,無,
高雄市田寮區田寮里,115/09/02,連清文,無,
高雄市田寮區田寮里,115/09/03,連于萱,無,
高雄市田寮區田寮里,115/09/04,陳保源,無,
高雄市田寮區七星里,115/09/02,呂革明,無,
高雄市田寮區崇德里,115/09/02,鄭良川,無,
高雄市田寮區崇德里,115/09/03,陳金城,無,
高雄市田寮區西德里,115/09/02,黃萬春,無,
高雄市田寮區三和里,115/08/31,林正春,無,
高雄市田寮區古亭里,115/09/02,許英豪,無,
高雄市田寮區新興里,115/08/31,何百農,無,
高雄市田寮區新興里,115/09/02,林源益,無,
高雄市阿蓮區石安里,115/09/02,蔡寬意,無,
高雄市阿蓮區石安里,115/09/04,石財源,無,
高雄市阿蓮區中路里,115/09/02,林永信,無,
高雄市阿蓮區中路里,115/09/02,葉峻銘,無,
高雄市阿蓮區峯山里,115/08/31,鄭鴻哖,無,
高雄市阿蓮區港後里,115/09/01,鄭文能,無,
高雄市阿蓮區崗山里,115/08/31,吳玄文,無,
高雄市阿蓮區崗山里,115/08/31,吳尚儒,無,
高雄市阿蓮區崗山里,115/08/31,謝潔霈,無,
高雄市阿蓮區阿蓮里,115/09/02,黃靖娟,無,
高雄市阿蓮區阿蓮里,115/09/04,王清發,無,
高雄市阿蓮區清蓮里,115/09/02,李丁美玲,無,
高雄市阿蓮區清蓮里,115/09/03,陳伯温,無,
高雄市阿蓮區和蓮里,115/08/31,江忠元,無,
高雄市阿蓮區和蓮里,115/09/01,謝乾閔,無,
高雄市阿蓮區和蓮里,115/09/02,陳秀裡,無,
高雄市阿蓮區青旗里,115/08/31,陳文曉,無,
高雄市阿蓮區復安里,115/08/31,陳平尚,無,
高雄市阿蓮區復安里,115/08/31,何榮華,中國國民黨,
高雄市阿蓮區復安里,115/09/04,陳右龍,無,
高雄市阿蓮區玉庫里,115/09/02,鄭明聰,無,
高雄市阿蓮區南蓮里,115/09/03,林首相,無,
高雄市路竹區竹滬里,115/08/31,劉明彰,無,
高雄市路竹區竹滬里,115/08/31,劉崑芳,無,
高雄市路竹區竹滬里,115/08/31,洪雅玲,無,
高雄市路竹區頂寮里,115/09/02,黃居賢,無,
高雄市路竹區頂寮里,115/09/04,翁清日,無,
高雄市路竹區新達里,115/08/31,杜明昌,無,
高雄市路竹區新達里,115/09/02,吳武生,無,
高雄市路竹區後鄉里,115/08/31,金宜頵,無,
高雄市路竹區後鄉里,115/09/01,蔡國輝,無,
高雄市路竹區北嶺里,115/08/31,黃松德,無,
高雄市路竹區北嶺里,115/08/31,林御風,無,
高雄市路竹區社西里,115/08/31,馬旭來,無,
高雄市路竹區社西里,115/09/02,陳文吉,無,
高雄市路竹區甲北里,115/08/31,王又立,無,
高雄市路竹區甲北里,115/09/02,王文梁,無,
高雄市路竹區甲南里,115/09/02,黃吉松,無,
高雄市路竹區甲南里,115/09/02,王俊傑,無,
高雄市路竹區下坑里,115/09/01,王金水,無,
高雄市路竹區下坑里,115/09/03,李依欣,無,
高雄市路竹區竹園里,115/08/31,何鳳英,無,
高雄市路竹區竹園里,115/09/01,辛瑞賢,無,
高雄市路竹區竹園里,115/09/02,謝清德,無,
高雄市路竹區竹東里,115/08/31,程啓龍,無,
高雄市路竹區竹西里,115/09/03,黃李月施,無,
高雄市路竹區竹西里,115/09/04,任健文,無,
高雄市路竹區文北里,115/09/01,陳慶宗,無,
高雄市路竹區文北里,115/09/02,陳淑娟,無,
高雄市路竹區文南里,115/08/31,許明嘉,無,
高雄市路竹區文南里,115/09/03,洪仲禎,無,
高雄市路竹區三爺里,115/08/31,康庭琰,無,
高雄市路竹區鴨寮里,115/09/02,蘇清吉,無,
高雄市路竹區社東里,115/09/03,蘇鑫,無,
高雄市路竹區社中里,115/08/31,蘇春得,無,
高雄市路竹區社中里,115/08/31,魏林寶菊,無,
高雄市路竹區竹南里,115/08/31,陳思伸,無,
高雄市路竹區竹南里,115/09/02,林成龍,無,
高雄市路竹區社南里,115/08/31,石永昌,無,
高雄市路竹區社南里,115/09/02,黃福明,無,
高雄市路竹區社南里,115/09/04,陳榮華,無,
高雄市湖內區海山里,115/08/31,劉寶霞,無,
高雄市湖內區劉家里,115/09/01,劉宏添,民主進步黨,
高雄市湖內區劉家里,115/09/01,劉明振,無,
高雄市湖內區太爺里,115/08/31,蘇宗傑,無,
高雄市湖內區公舘里,115/09/01,蘇勝堂,無,
高雄市湖內區公舘里,115/09/01,林蘇麗雲,無,
高雄市湖內區公舘里,115/09/01,林麗梅,無,
高雄市湖內區葉厝里,115/08/31,葉進昌,無,
高雄市湖內區大湖里,115/09/01,謝明軒,無,
高雄市湖內區大湖里,115/09/03,洪添謀,無,
高雄市湖內區田尾里,115/09/01,王秀琴,無,
高雄市湖內區田尾里,115/09/02,謝秋影,無,
高雄市湖內區湖內里,115/08/31,魏漢仁,無,
高雄市湖內區湖內里,115/09/01,林志聰,無,
高雄市湖內區海埔里,115/08/31,李進興,無,
高雄市湖內區海埔里,115/09/01,陳永信,無,
高雄市湖內區海埔里,115/09/01,劉和源,無,
高雄市湖內區文賢里,115/08/31,林金坤,無,
高雄市湖內區文賢里,115/08/31,王俊傑,無,
高雄市湖內區文賢里,115/09/02,李嘉和,無,
高雄市湖內區中賢里,115/08/31,蘇明玉,無,
高雄市湖內區中賢里,115/09/02,林銘仁,無,
高雄市湖內區逸賢里,115/09/02,林秀卿,無,
高雄市湖內區逸賢里,115/09/03,林添才,無,
高雄市湖內區忠興里,115/09/04,邱韋能,無,
高雄市湖內區湖東里,115/08/31,蘇鳳英,無,
高雄市湖內區湖東里,115/09/02,鐘志洺,無,
高雄市湖內區湖東里,115/09/02,林連池,無,
高雄市茄萣區福德里,115/08/31,陳茂生,無,
高雄市茄萣區福德里,115/09/02,李德勝,無,
高雄市茄萣區福德里,115/09/02,陳志忠,無,
高雄市茄萣區萬福里,115/09/02,蘇永南,無,
高雄市茄萣區白雲里,115/09/01,郭彥廷,無,
高雄市茄萣區白雲里,115/09/02,吳建德,無,
高雄市茄萣區白雲里,115/09/04,郭淑燕,無,
高雄市茄萣區嘉賜里,115/09/01,葉宏信,民主進步黨,
高雄市茄萣區嘉賜里,115/09/03,史金鎮,無,
高雄市茄萣區嘉安里,115/09/02,薛瑋均,無,
高雄市茄萣區嘉安里,115/09/03,曾慧心,無,
高雄市茄萣區嘉安里,115/09/04,林陳麗雯,無,
高雄市茄萣區嘉定里,115/08/31,歐春秀,無,
高雄市茄萣區嘉定里,115/09/02,林勝賢,無,
高雄市茄萣區保定里,115/08/31,郭淑芬,無,
高雄市茄萣區光定里,115/08/31,林幸娥,無,
高雄市茄萣區光定里,115/09/02,林高華,無,
高雄市茄萣區大定里,115/09/01,薛金成,無,
高雄市茄萣區大定里,115/09/02,薛明和,無,
高雄市茄萣區吉定里,115/09/02,薛賢成,無,
高雄市茄萣區嘉樂里,115/09/01,郭松南,無,
高雄市茄萣區嘉樂里,115/09/02,楊進財,無,
高雄市茄萣區嘉泰里,115/09/01,林雁貞,無,
高雄市茄萣區嘉泰里,115/09/01,鄭君男,無,
高雄市茄萣區嘉福里,115/08/31,吳財榮,無,
高雄市茄萣區和協里,115/08/31,吳進發,無,
高雄市茄萣區和協里,115/09/01,鄭勇進,無,
高雄市茄萣區崎漏里,115/08/31,邱美麗,無,
高雄市茄萣區崎漏里,115/09/03,劉忠穎,無,
高雄市永安區永安里,115/09/02,郭憲明,無,
高雄市永安區永華里,115/09/02,林明春,無,
高雄市永安區新港里,115/08/31,何應成,無,
高雄市永安區新港里,115/09/03,孫藝鳳,無,
高雄市永安區鹽田里,115/09/02,柯男烈,無,
高雄市永安區保寧里,115/09/02,陳文印,無,
高雄市永安區維新里,115/09/02,蔣福山,無,
高雄市永安區維新里,115/09/03,黃溪水,無,
高雄市彌陀區光和里,115/08/31,林清火,無,
高雄市彌陀區光和里,115/09/01,林昱彣,無,
高雄市彌陀區彌靖里,115/09/01,吳志強,無,
高雄市彌陀區彌仁里,115/09/02,宋智峰,無,
高雄市彌陀區彌仁里,115/09/04,梁天賞,無,
高雄市彌陀區彌壽里,115/09/01,陳銘宏,無,
高雄市彌陀區彌壽里,115/09/03,吳義雄,無,
高雄市彌陀區彌陀里,115/09/01,林煌陸,無,
高雄市彌陀區彌陀里,115/09/04,吳嘉宏,無,
高雄市彌陀區舊港里,115/09/01,李明山,無,
高雄市彌陀區舊港里,115/09/01,吳風慶,無,
高雄市彌陀區文安里,115/09/01,李泰山,無,
高雄市彌陀區鹽埕里,115/09/01,李允條,無,
高雄市彌陀區鹽埕里,115/09/02,謝天財,無,
高雄市彌陀區過港里,115/08/31,張金長,無,
高雄市彌陀區過港里,115/09/02,張柏翔,無,
高雄市彌陀區海尾里,115/09/01,林志強,無,
高雄市彌陀區海尾里,115/09/02,蘇政峯,無,
高雄市彌陀區漯底里,115/08/31,孫萬賜,無,
高雄市彌陀區漯底里,115/09/02,孫錫敏,無,
高雄市彌陀區南寮里,115/08/31,吳宏桂,無,
高雄市梓官區梓信里,115/08/31,蘇上火,無,
高雄市梓官區梓義里,115/09/02,余煊昱,民主進步黨,
高雄市梓官區梓和里,115/08/31,姜志豪,無,
高雄市梓官區梓平里,115/09/01,蘇裕元,無,
高雄市梓官區梓平里,115/09/02,吳彥宏,無,
高雄市梓官區梓平里,115/09/04,蔡坤明,無,
高雄市梓官區中崙里,115/09/03,歐樹發,無,
高雄市梓官區赤崁里,115/09/02,邱耀文,無,
高雄市梓官區赤崁里,115/09/02,蔡良鑑,中國國民黨,
高雄市梓官區赤崁里,115/09/03,蔡良輝,無,
高雄市梓官區禮蚵里,115/08/31,蔡添寳,無,
高雄市梓官區禮蚵里,115/09/01,曾守盡,無,
高雄市梓官區智蚵里,115/09/01,黃榮德,無,
高雄市梓官區智蚵里,115/09/02,鄭柏政,無,
高雄市梓官區智蚵里,115/09/02,曾英柏,無,
高雄市梓官區智蚵里,115/09/03,蕭榮緯,無,
高雄市梓官區信蚵里,115/08/31,曾盈豐,無,
高雄市梓官區信蚵里,115/09/03,劉俊煜,無,
高雄市梓官區同安里,115/08/31,林惠蓮,無,
高雄市梓官區同安里,115/09/01,曾品穎,無,
高雄市梓官區大舍里,115/08/31,歐淼宗,無,
高雄市梓官區大舍里,115/09/02,蔣水南,無,
高雄市梓官區赤東里,115/09/01,郭錦成,無,
高雄市梓官區赤西里,115/09/02,曾文俊,無,
高雄市梓官區赤西里,115/09/02,劉英凱,無,
高雄市梓官區茄苳里,115/09/01,劉和村,無,
高雄市梓官區典寶里,115/09/01,蔡清日,無,
高雄市梓官區典寶里,115/09/02,洪文清,無,
高雄市旗山區太平里,115/09/01,鄭明成,無,
高雄市旗山區太平里,115/09/02,陳政豪,無,
高雄市旗山區大德里,115/09/02,謝家寶,無,
高雄市旗山區大德里,115/09/02,曾慶義,無,
高雄市旗山區湄洲里,115/09/01,張介星,無,
高雄市旗山區湄洲里,115/09/02,陳聖允,無,
高雄市旗山區圓富里,115/09/01,蘭瑞敏,無,
高雄市旗山區圓富里,115/09/03,謝寶興,無,
高雄市旗山區中正里,115/09/02,郭舜明,無,
高雄市旗山區大林里,115/09/02,莊承翰,無,
高雄市旗山區大林里,115/09/03,曹啟鴻,無,
高雄市旗山區大林里,115/09/04,楊人,無,
高雄市旗山區上洲里,115/09/02,柯瑞斌,無,
高雄市旗山區新光里,115/08/31,陳峯翔,無,
高雄市旗山區南勝里,115/09/01,廖宗吉,無,
高雄市旗山區南勝里,115/09/02,蘇國泰,無,
高雄市旗山區中寮里,115/08/31,林啓禎,無,
高雄市旗山區中寮里,115/09/02,林順鱟,無,
高雄市旗山區中寮里,115/09/04,林琦舜,無,
高雄市旗山區東平里,115/09/02,石正忠,無,
高雄市旗山區東昌里,115/08/31,邱清郎,無,
高雄市旗山區東昌里,115/09/03,劉惠廸,無,
高雄市旗山區竹峰里,115/09/02,郭信東,無,
高雄市旗山區瑞吉里,115/08/31,游國文,無,
高雄市旗山區永和里,115/09/01,林來順,無,
高雄市旗山區永和里,115/09/01,沈美玉,無,
高雄市旗山區永和里,115/09/02,周銹玉,無,
高雄市旗山區三協里,115/08/31,楊崎堯,無,
高雄市旗山區三協里,115/09/02,劉文寶,無,
高雄市旗山區鯤洲里,115/09/02,柯文化,民主進步黨,
高雄市旗山區大山里,115/09/01,柯凱捷,無,
高雄市旗山區大山里,115/09/02,柯旗旺,無,
高雄市旗山區中洲里,115/09/01,羅昱晴,無,
高雄市旗山區中洲里,115/09/04,郭見基,無,
高雄市旗山區南洲里,115/08/31,郭順得,無,
高雄市旗山區南洲里,115/09/02,黃吉祥,無,
高雄市旗山區廣福里,115/08/31,陳俊吉,無,
高雄市旗山區廣福里,115/09/03,宋銘新,無,
高雄市美濃區福安里,115/08/31,古能魁,無,
高雄市美濃區福安里,115/08/31,宋立中,無,
高雄市美濃區福安里,115/09/02,鍾銘安,無,
高雄市美濃區合和里,115/09/02,林榮增,無,
高雄市美濃區合和里,115/09/02,林作松,無,
高雄市美濃區祿興里,115/09/02,劉昭宏,無,
高雄市美濃區中壇里,115/09/02,楊俊彥,無,
高雄市美濃區中壇里,115/09/02,黃森文,無,
高雄市美濃區德興里,115/09/02,朱政世,無,
高雄市美濃區德興里,115/09/02,劉盛達,無,
高雄市美濃區德興里,115/09/02,劉金松,無,
高雄市美濃區龍山里,115/09/01,温源興,無,
高雄市美濃區獅山里,115/08/31,鍾明福,無,
高雄市美濃區獅山里,115/08/31,陳俊文,無,
高雄市美濃區獅山里,115/09/01,劉桂金,無,
高雄市美濃區龍肚里,115/09/02,蕭富旗,無,
高雄市美濃區龍肚里,115/09/02,邱子軒,無,
高雄市美濃區龍肚里,115/09/04,朱群祥,無,
高雄市美濃區龍肚里,115/09/04,朱福欽,無,
高雄市美濃區廣德里,115/08/31,黃沛文,無,
高雄市美濃區廣德里,115/09/01,楊興雲,無,
高雄市美濃區興隆里,115/08/31,黃耀榮,無,
高雄市美濃區興隆里,115/09/01,黃銘鈞,無,
高雄市美濃區中圳里,115/08/31,林年進,無,
高雄市美濃區中圳里,115/09/02,林幹華,無,
高雄市美濃區中圳里,115/09/02,黃其添,無,
高雄市美濃區東門里,115/09/01,林享有,無,
高雄市美濃區東門里,115/09/02,羅文俊,無,
高雄市美濃區泰安里,115/09/03,劉國松,無,
高雄市美濃區泰安里,115/09/04,邱國維,無,
高雄市美濃區瀰濃里,115/08/31,林仁興,無,
高雄市美濃區瀰濃里,115/09/02,劉和昌,無,
高雄市美濃區清水里,115/09/01,張本賢,無,
高雄市美濃區清水里,115/09/02,黃生榮,無,
高雄市美濃區清水里,115/09/02,張金發,無,
高雄市美濃區吉洋里,115/09/02,曾順昌,無,
高雄市美濃區吉洋里,115/09/02,陳新富,無,
高雄市美濃區吉洋里,115/09/02,施力憲,無,
高雄市美濃區吉和里,115/09/03,黃文梅,無,
高雄市美濃區吉和里,115/09/04,鍾秋香,無,
高雄市美濃區吉東里,115/09/02,黃新華,無,
高雄市美濃區吉東里,115/09/03,曾新寳,無,
高雄市美濃區廣林里,115/08/31,羅鎮明,無,
高雄市美濃區廣林里,115/09/02,鍾文宗,無,
高雄市美濃區廣林里,115/09/03,傅兆鎮,無,
高雄市六龜區新威里,115/08/31,邱梓瑄,無,
高雄市六龜區新威里,115/09/01,徐福錦,無,
高雄市六龜區新威里,115/09/02,陳文秀,無,
高雄市六龜區新威里,115/09/02,邱民棟,無,
高雄市六龜區新威里,115/09/03,邱孟羗,無,
高雄市六龜區新興里,115/09/02,邱瑞明,無,
高雄市六龜區新興里,115/09/02,潘進榮,無,
高雄市六龜區新興里,115/09/03,廖志雄,無,
高雄市六龜區新寮里,115/08/31,朱玉雲,無,
高雄市六龜區新寮里,115/09/02,徐玉昌,無,
高雄市六龜區新發里,115/08/31,林善原,無,
高雄市六龜區新發里,115/08/31,張文良,無,
高雄市六龜區新發里,115/09/02,劉俊麟,無,
高雄市六龜區新發里,115/09/04,潘遠振,無,
高雄市六龜區荖濃里,115/08/31,陳俊福,無,
高雄市六龜區荖濃里,115/09/03,陳金元,無,
高雄市六龜區六龜里,115/08/31,邱國輝,無,
高雄市六龜區義寶里,115/08/31,鍾啓鴻,無,
高雄市六龜區興龍里,115/08/31,黃永明,無,
高雄市六龜區興龍里,115/09/02,曾子榕,無,
高雄市六龜區興龍里,115/09/02,鍾委伶,無,
高雄市六龜區中興里,115/08/31,郭明聰,無,
高雄市六龜區中興里,115/08/31,陳世宏,無,
高雄市六龜區中興里,115/09/02,趙志國,無,
高雄市六龜區寶來里,115/09/02,魏英琦,無,
高雄市六龜區寶來里,115/09/02,呂學勝,無,
高雄市六龜區寶來里,115/09/02,劉秀蘭,無,
高雄市六龜區文武里,115/09/02,葉國昌,無,
高雄市六龜區文武里,115/09/04,黃明星,無,
高雄市六龜區大津里,115/09/02,林献堂,無,
高雄市六龜區大津里,115/09/03,李淑華,無,
高雄市甲仙區東安里,115/09/02,游新儀,中國國民黨,
高雄市甲仙區東安里,115/09/02,康明締,無,
高雄市甲仙區西安里,115/09/04,范姮枝,中國國民黨,
高雄市甲仙區和安里,115/09/02,李新福,無,
高雄市甲仙區和安里,115/09/03,賴金聰,無,
高雄市甲仙區大田里,115/09/03,張琪,無,
高雄市甲仙區寶隆里,115/08/31,王雲紀,無,
高雄市甲仙區寶隆里,115/09/02,連英朱,無,
高雄市甲仙區關山里,115/09/03,林欣郿,無,
高雄市甲仙區小林里,115/09/02,潘世彬,無,
高雄市甲仙區小林里,115/09/02,潘聰榮,無,
高雄市杉林區杉林里,115/08/31,陳明昌,無,
高雄市杉林區杉林里,115/09/02,廖振興,無,
高雄市杉林區木梓里,115/09/01,林同德,無,
高雄市杉林區集來里,115/08/31,楊正雄,無,
高雄市杉林區集來里,115/09/02,卓信化,無,
高雄市杉林區新庄里,115/09/02,張國媛,無,
高雄市杉林區新庄里,115/09/03,陳勤招,無,
高雄市杉林區上平里,115/08/31,林品妏,無,
高雄市杉林區上平里,115/09/02,張福松,無,
高雄市杉林區月眉里,115/08/31,官梅英,無,
高雄市杉林區月眉里,115/09/03,楊文貴,無,
高雄市杉林區月美里,115/09/02,林榮祥,無,
高雄市杉林區月美里,115/09/03,劉曉君,無,
高雄市杉林區大愛里,115/09/01,賴東山,無,
高雄市杉林區大愛里,115/09/04,陳木源,無,
高雄市內門區溝坪里,115/09/01,林彥甫,無,
高雄市內門區溝坪里,115/09/01,鍾聯家,無,
高雄市內門區溝坪里,115/09/02,謝振明,無,
高雄市內門區金竹里,115/09/02,林熾杉,無,
高雄市內門區永富里,115/08/31,戴万荏,無,
高雄市內門區永富里,115/09/03,蒙勝南,無,
高雄市內門區永吉里,115/09/02,李永坤,無,
高雄市內門區永吉里,115/09/03,潘宗恩,無,
高雄市內門區永興里,115/09/02,羅軒源,無,
高雄市內門區永興里,115/09/02,郭嘉富,無,
高雄市內門區石坑里,115/09/01,劉文斌,無,
高雄市內門區石坑里,115/09/03,黃清巖,無,
高雄市內門區內門里,115/09/02,蔡瓊鳳,無,
高雄市內門區內門里,115/09/03,陳義良,無,
高雄市內門區內豊里,115/09/01,李陳麗美,無,
高雄市內門區內豊里,115/09/02,龔飛盛,無,
高雄市內門區觀亭里,115/08/31,薛雋達,無,
高雄市內門區觀亭里,115/09/02,許志芳,無,
高雄市內門區觀亭里,115/09/03,盧致傑,無,
高雄市內門區觀亭里,115/09/04,陳豐茂,無,
高雄市內門區中埔里,115/09/01,鄭永辰,無,
高雄市內門區中埔里,115/09/03,黃健宏,無,
高雄市內門區內東里,115/09/02,許愷麟,無,
高雄市內門區內東里,115/09/03,陳明章,無,
高雄市內門區內南里,115/09/02,沈芳昌,無,
高雄市內門區東埔里,115/09/02,張錦泉,無,
高雄市內門區東埔里,115/09/03,陳詠嘉,無,
高雄市內門區東埔里,115/09/04,林新原,無,
高雄市內門區三平里,115/08/31,洪生業,無,
高雄市內門區木柵里,115/09/02,机素勤,無,
高雄市內門區內興里,115/09/01,力永信,無,
高雄市內門區瑞山里,115/09/01,黄淑玲,無,
高雄市內門區光興里,115/09/04,王士訓,無,
高雄市內門區光興里,115/09/04,蔡志強,無,
高雄市茂林區茂林里,115/08/31,田振弘 Kukui · Pakadavy,無,
高雄市茂林區茂林里,115/09/03,武仲杰,無,
高雄市茂林區萬山里,115/08/31,蔡正男,無,
高雄市茂林區萬山里,115/09/02,金瑞原,無,
高雄市茂林區多納里,115/08/31,羅耀明,無,
高雄市茂林區多納里,115/09/02,巫榮輝,無,
高雄市桃源區桃源里,115/08/31,高俊明 Lituan· Takiludun,無,
高雄市桃源區桃源里,115/09/03,顏志偉,無,
高雄市桃源區寶山里,115/08/31,葉進明,無,
高雄市桃源區寶山里,115/09/01,陳燕霜,無,
高雄市桃源區寶山里,115/09/02,陳林彩秀,無,
高雄市桃源區建山里,115/08/31,阿怒·以斯 馬哈善·以 斯利段Anu· Ismahasan· Islituan,無,
高雄市桃源區建山里,115/09/01,陳建億,無,
高雄市桃源區建山里,115/09/04,高忠義,無,
高雄市桃源區高中里,115/09/01,余有清,無,
高雄市桃源區高中里,115/09/03,黃曉玉,無,
高雄市桃源區高中里,115/09/03,賴文義,無,
高雄市桃源區勤和里,115/08/31,杜駿昌,無,
高雄市桃源區復興里,115/08/31,謝清明,無,
高雄市桃源區復興里,115/09/02,江孫財,無,
高雄市桃源區拉芙蘭里,115/08/31,謝貴奇,無,
高雄市桃源區拉芙蘭里,115/09/03,吳光宇,無,
高雄市桃源區梅山里,115/09/02,顏忠義,無,
高雄市那瑪夏區達卡努瓦里,115/09/01,朱子亮,無,
高雄市那瑪夏區達卡努瓦里,115/09/02,伊斯坦大・ 將,無,
高雄市那瑪夏區達卡努瓦里,115/09/02,許聖明,無,
高雄市那瑪夏區瑪雅里,115/09/01,許利滿,無,
高雄市那瑪夏區南沙魯里,115/09/01,葉銓卿,無,
高雄市那瑪夏區南沙魯里,115/09/03,張志雄,無,
高雄市那瑪夏區瑪星哈蘭里,115/08/31,趙正中,無,
高雄市那瑪夏區瑪星哈蘭里,115/09/02,林振興,無,
新竹縣竹北市斗崙里,115/09/02,張琬媃,無,
新竹縣竹北市斗崙里,115/09/03,葉美玲,無,
新竹縣竹北市鹿場里,115/09/02,范語庭,無,
新竹縣竹北市鹿場里,115/09/02,范光仁,無,
新竹縣竹北市東平里,115/08/31,彭美齡,無,
新竹縣竹北市東平里,115/08/31,林顥峰,無,
新竹縣竹北市中興里,115/08/31,莊淙澍,無,
新竹縣竹北市隘口里,115/09/02,陳能昌,無,
新竹縣竹北市東海里,115/09/02,胡瑞琴,無,
新竹縣竹北市東海里,115/09/03,簡秀蓮,無,
新竹縣竹北市竹北里,115/09/02,李麗惠,無,
新竹縣竹北市竹北里,115/09/02,黃盈凱,無,
新竹縣竹北市竹仁里,115/09/01,劉堂隆,無,
新竹縣竹北市竹義里,115/09/01,陳文得,無,
新竹縣竹北市竹義里,115/09/02,林家緯,無,
新竹縣竹北市泰和里,115/09/02,廖鴻燕,無,
新竹縣竹北市泰和里,115/09/03,廖芊涵,無,
新竹縣竹北市新社里,115/09/02,范植雄,無,
新竹縣竹北市新社里,115/09/02,陳明清,無,
新竹縣竹北市聯興里,115/09/02,傅永煥,無,
新竹縣竹北市聯興里,115/09/02,曾得盛,無,
新竹縣竹北市麻園里,115/09/01,許榮生,無,
新竹縣竹北市溪州里,115/08/31,彭仁墩,無,
新竹縣竹北市白地里,115/09/03,陳相進,無,
新竹縣竹北市白地里,115/09/04,戴錦泉,無,
新竹縣竹北市新港里,115/08/31,戴章興,無,
新竹縣竹北市大義里,115/09/04,曾台安,無,
新竹縣竹北市大義里,115/09/04,盧信忠,無,
新竹縣竹北市崇義里,115/09/02,曾振堅,無,
新竹縣竹北市崇義里,115/09/03,曾華民,無,
新竹縣竹北市大眉里,115/09/02,黃偵展,無,
新竹縣竹北市大眉里,115/09/03,張清龍,無,
新竹縣竹北市尚義里,115/09/02,曾福,無,
新竹縣竹北市尚義里,115/09/04,鄭凱丰,無,
新竹縣竹北市十興里,115/09/03,毛振福,無,
新竹縣竹北市新國里,115/09/04,吳瑋倫,無,
新竹縣竹北市新國里,115/09/04,彭德昌,無,
新竹縣竹北市新庄里,115/09/02,麥森福,無,
新竹縣竹北市新庄里,115/09/04,余清輝,無,
新竹縣竹北市北崙里,115/09/01,洪燕卿,無,
新竹縣竹北市北崙里,115/09/02,劉福登,無,
新竹縣竹北市新崙里,115/09/02,林一玲,無,
新竹縣竹北市新崙里,115/09/03,劉旦貴,無,
新竹縣竹北市福德里,115/08/31,曾文忠,無,
新竹縣竹北市福德里,115/09/02,黃淑珠,無,
新竹縣竹北市東興里,115/09/02,龍春廣,無,
新竹縣竹北市東興里,115/09/02,謝淑晶,無,
新竹縣竹北市北興里,115/09/02,林奕汝,無,
新竹縣竹北市北興里,115/09/02,田慶順,無,
新竹縣竹北市北興里,115/09/02,孫德超,無,
新竹縣竹北市興安里,115/09/02,彭垣均,無,
新竹縣竹北市文化里,115/09/02,謝棋鈞,無,
新竹縣竹北市文化里,115/09/04,謝智全,無,
新竹縣竹北市中崙里,115/09/02,李金對,無,
新竹縣竹北市中崙里,115/09/03,曾秋月,無,
新竹縣竹東鎮上坪里,115/09/02,曾瑞琴,無,
新竹縣竹東鎮上坪里,115/09/02,羅紹華,無,
新竹縣竹東鎮瑞峰里,115/08/31,彭康麟,無,
新竹縣竹東鎮瑞峰里,115/09/02,葉祥文,無,
新竹縣竹東鎮軟橋里,115/09/01,徐福亮,無,
新竹縣竹東鎮軟橋里,115/09/02,林德源,無,
新竹縣竹東鎮員崠里,115/09/02,王瀚立,無,
新竹縣竹東鎮東寧里,115/09/02,鍾桂鳳,中國國民黨,
新竹縣竹東鎮東寧里,115/09/03,官淑雅,無,
新竹縣竹東鎮上舘里,115/08/31,莊瑞琴,無,
新竹縣竹東鎮上舘里,115/09/03,邱榮發,無,
新竹縣竹東鎮大鄉里,115/09/02,陳鏡文,無,
新竹縣竹東鎮大鄉里,115/09/02,孔維新,無,
新竹縣竹東鎮東華里,115/09/03,徐長妹,無,
新竹縣竹東鎮東華里,115/09/03,陳信宏,無,
新竹縣竹東鎮商華里,115/09/02,鍾宏達,無,
新竹縣竹東鎮竹東里,115/09/02,彭永淦,無,
新竹縣竹東鎮榮樂里,115/08/31,馮文營,無,
新竹縣竹東鎮榮樂里,115/09/02,張大豐,無,
新竹縣竹東鎮鷄林里,115/08/31,賴運土,中國國民黨,
新竹縣竹東鎮鷄林里,115/09/04,范錦榮,台灣民主黨,
新竹縣竹東鎮鷄林里,115/09/04,賴謝玉春,無,
新竹縣竹東鎮鷄林里,115/09/04,謝兆豐,無,
新竹縣竹東鎮仁愛里,115/08/31,張書豪,無,
新竹縣竹東鎮仁愛里,115/09/03,邱定忠,無,
新竹縣竹東鎮五豐里,115/08/31,熊翠芬,無,
新竹縣竹東鎮五豐里,115/09/02,羅晉弘,中國國民黨,
新竹縣竹東鎮三重里,115/08/31,許淑惠,無,
新竹縣竹東鎮三重里,115/09/01,鍾煥明,無,
新竹縣竹東鎮頭重里,115/08/31,林昱安,無,
新竹縣竹東鎮頭重里,115/09/02,曾俊傑,無,
新竹縣竹東鎮頭重里,115/09/03,吳浩弘,台灣整復師聯盟工黨,
新竹縣竹東鎮員山里,115/09/01,黃柏智,無,
新竹縣竹東鎮員山里,115/09/02,徐銓旺,無,
新竹縣竹東鎮柯湖里,115/09/02,呂建宏,中國國民黨,
新竹縣竹東鎮二重里,115/09/03,林永銓,中國國民黨,
新竹縣竹東鎮二重里,115/09/03,莊雨能,無,
新竹縣竹東鎮二重里,115/09/04,李一良,無,
新竹縣竹東鎮中山里,115/08/31,鄧吉宏,無,
