省市別,縣市別,選區別,鄉鎮市區,投開票所編號,0/候選人得票數,0/當選註記,0/得票率,1/候選人得票數,1/當選註記,1/得票率,2/候選人得票數,2/當選註記,2/得票率,3/候選人得票數,3/當選註記,3/得票率,4/候選人得票數,4/當選註記,4/得票率,5/候選人得票數,5/當選註記,5/得票率,6/候選人得票數,6/當選註記,6/得票率,7/候選人得票數,7/當選註記,7/得票率,8/候選人得票數,8/當選註記,8/得票率,9/候選人得票數,9/當選註記,9/得票率,10/候選人得票數,10/當選註記,10/得票率,11/候選人得票數,11/當選註記,11/得票率,12/候選人得票數,12/當選註記,12/得票率,13/候選人得票數,13/當選註記,13/得票率,14/候選人得票數,14/當選註記,14/得票率,15/候選人得票數,15/當選註記,15/得票率,16/候選人得票數,16/當選註記,16/得票率,17/候選人得票數,17/當選註記,17/得票率,18/候選人得票數,18/當選註記,18/得票率,19/候選人得票數,19/當選註記,19/得票率,有效票數,無效票數,投票數,已領未投票數,發出票數,用餘票數,選舉人數,投票率,應送投開票所數,已送投開票所數
7,09,11,04,0268,64,,51.2,13,*,10.4,43,*,34.4,5,,4,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,125,3,128,0,128,65,193,66.32,1,1
7,09,11,04,0269,56,,27.45,64,*,31.37,77,*,37.75,7,,3.43,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,204,4,208,0,208,135,343,60.64,1,1
7,09,11,04,0270,21,,11.54,44,*,24.18,112,*,61.54,5,,2.75,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,182,7,189,0,189,173,362,52.21,1,1
7,09,11,04,0271,21,,13.38,58,*,36.94,63,*,40.13,15,,9.55,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,157,10,167,0,167,181,348,47.99,1,1
7,09,11,04,0272,50,,13.33,122,*,32.53,159,*,42.4,44,,11.73,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,375,22,397,1,398,389,787,50.44,1,1
7,09,11,04,0273,11,,3.32,66,*,19.94,234,*,70.69,20,,6.04,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,331,15,346,0,346,151,497,69.62,1,1
7,09,11,04,0274,14,,2.59,244,*,45.19,35,*,6.48,247,,45.74,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,540,14,554,0,554,147,701,79.03,1,1
7,09,12,03,0000,250,*,35.66,181,*,25.82,105,,14.98,165,,23.54,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,701,21,722,0,722,464,1186,60.88,13,13
7,09,12,03,0277,13,*,36.11,0,*,0,3,,8.33,20,,55.56,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,36,2,38,0,38,47,85,44.71,1,1
7,09,12,03,0278,32,*,51.61,3,*,4.84,7,,11.29,20,,32.26,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,62,1,63,0,63,66,129,48.84,1,1
7,09,12,03,0279,6,*,6.45,0,*,0,3,,3.23,84,,90.32,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,93,0,93,0,93,57,150,62,1,1
7,09,12,03,0280,67,*,63.81,1,*,0.95,35,,33.33,2,,1.9,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,105,4,109,0,109,24,133,81.95,1,1
7,09,12,03,0281,38,*,71.7,2,*,3.77,11,,20.75,2,,3.77,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,53,0,53,0,53,26,79,67.09,1,1
7,09,12,03,0282,6,*,85.71,1,*,14.29,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,7,1,8,0,8,1,9,88.89,1,1
7,09,12,03,0283,4,*,26.67,5,*,33.33,4,,26.67,2,,13.33,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,15,1,16,0,16,13,29,55.17,1,1
7,09,12,03,0284,3,*,25,1,*,8.33,6,,50,2,,16.67,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,12,0,12,0,12,5,17,70.59,1,1
7,09,12,03,0285,4,*,28.57,6,*,42.86,0,,0,4,,28.57,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,14,1,15,0,15,21,36,41.67,1,1
7,09,12,03,0286,0,*,0,6,*,100,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,6,0,6,0,6,3,9,66.67,1,1
7,09,12,03,0287,37,*,16.89,151,*,68.95,18,,8.22,13,,5.94,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,219,6,225,0,225,125,350,64.29,1,1
7,09,12,03,0288,8,*,26.67,3,*,10,9,,30,10,,33.33,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,30,2,32,0,32,30,62,51.61,1,1
7,09,12,03,0289,32,*,65.31,2,*,4.08,9,,18.37,6,,12.24,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,49,3,52,0,52,46,98,53.06,1,1
7,10,01,05,0000,1928,*,23.57,2160,*,26.41,1700,,20.78,2391,*,29.23,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,8179,371,8550,0,8550,5057,13607,62.84,69,69
7,10,01,05,0001,2,*,14.29,4,*,28.57,3,,21.43,5,*,35.71,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,14,0,14,0,14,24,38,36.84,1,1
7,10,01,05,0002,4,*,20,4,*,20,2,,10,10,*,50,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,20,0,20,0,20,18,38,52.63,1,1
7,10,01,05,0003,7,*,12.96,25,*,46.3,8,,14.81,14,*,25.93,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,54,4,58,0,58,41,99,58.59,1,1
7,10,01,05,0004,3,*,20,7,*,46.67,2,,13.33,3,*,20,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,15,2,17,0,17,30,47,36.17,1,1
7,10,01,05,0005,6,*,11.54,20,*,38.46,15,,28.85,11,*,21.15,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,52,0,52,0,52,34,86,60.47,1,1
7,10,01,05,0006,12,*,34.29,12,*,34.29,4,,11.43,7,*,20,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,35,5,40,0,40,38,78,51.28,1,1
7,10,01,05,0007,4,*,20,7,*,35,5,,25,4,*,20,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,20,0,20,0,20,20,40,50,1,1
7,10,01,05,0008,73,*,52.9,24,*,17.39,9,,6.52,32,*,23.19,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,138,6,144,0,144,70,214,67.29,1,1
7,10,01,05,0009,4,*,18.18,10,*,45.45,3,,13.64,5,*,22.73,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,22,3,25,0,25,22,47,53.19,1,1
7,10,01,05,0010,73,*,44.79,41,*,25.15,31,,19.02,18,*,11.04,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,163,8,171,0,171,95,266,64.29,1,1
7,10,01,05,0011,13,*,20.97,19,*,30.65,19,,30.65,11,*,17.74,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,62,3,65,0,65,54,119,54.62,1,1
7,10,01,05,0012,3,*,20,4,*,26.67,4,,26.67,4,*,26.67,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,15,2,17,0,17,4,21,80.95,1,1
7,10,01,05,0013,4,*,50,2,*,25,1,,12.5,1,*,12.5,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,8,1,9,0,9,7,16,56.25,1,1
7,10,01,05,0014,6,*,46.15,2,*,15.38,2,,15.38,3,*,23.08,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13,0,13,0,13,15,28,46.43,1,1
7,10,01,05,0015,5,*,27.78,5,*,27.78,1,,5.56,7,*,38.89,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,18,2,20,0,20,11,31,64.52,1,1
7,10,01,05,0016,13,*,31.71,18,*,43.9,7,,17.07,3,*,7.32,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,41,3,44,0,44,18,62,70.97,1,1
7,10,01,05,0017,3,*,30,2,*,20,0,,0,5,*,50,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,10,0,10,0,10,5,15,66.67,1,1
7,10,01,05,0018,0,*,0,2,*,40,0,,0,3,*,60,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,5,0,5,0,5,8,13,38.46,1,1
7,10,01,05,0019,7,*,53.85,3,*,23.08,1,,7.69,2,*,15.38,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13,3,16,0,16,9,25,64,1,1
7,10,01,05,0020,0,*,0,1,*,100,0,,0,0,*,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,0,1,0,1,3,4,25,1,1
7,10,01,05,0021,15,*,22.06,13,*,19.12,27,,39.71,13,*,19.12,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,68,4,72,0,72,42,114,63.16,1,1
7,10,01,05,0022,5,*,10.42,17,*,35.42,12,,25,14,*,29.17,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,48,7,55,0,55,24,79,69.62,1,1
7,10,01,05,0023,4,*,33.33,4,*,33.33,1,,8.33,3,*,25,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,12,1,13,0,13,22,35,37.14,1,1
7,10,01,05,0024,6,*,33.33,4,*,22.22,6,,33.33,2,*,11.11,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,18,0,18,0,18,7,25,72,1,1
7,10,01,05,0025,7,*,20,6,*,17.14,9,,25.71,13,*,37.14,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,35,2,37,0,37,33,70,52.86,1,1
7,10,01,05,0026,13,*,7.14,102,*,56.04,50,,27.47,17,*,9.34,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,182,8,190,0,190,125,315,60.32,1,1
7,10,01,05,0027,8,*,9.09,44,*,50,20,,22.73,16,*,18.18,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,88,4,92,0,92,63,155,59.35,1,1
7,10,01,05,0028,11,*,14.1,29,*,37.18,27,,34.62,11,*,14.1,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,78,4,82,0,82,93,175,46.86,1,1
7,10,01,05,0029,13,*,15.85,26,*,31.71,27,,32.93,16,*,19.51,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,82,11,93,0,93,69,162,57.41,1,1
7,10,01,05,0030,11,*,8.03,56,*,40.88,45,,32.85,25,*,18.25,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,137,6,143,0,143,112,255,56.08,1,1
7,10,01,05,0031,20,*,19.05,50,*,47.62,18,,17.14,17,*,16.19,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,105,3,108,0,108,58,166,65.06,1,1
7,10,01,05,0032,5,*,7.46,30,*,44.78,18,,26.87,14,*,20.9,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,67,6,73,0,73,54,127,57.48,1,1
7,10,01,05,0033,11,*,18.97,11,*,18.97,20,,34.48,16,*,27.59,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,58,4,62,0,62,34,96,64.58,1,1
7,10,01,05,0034,10,*,14.49,18,*,26.09,12,,17.39,29,*,42.03,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,69,5,74,0,74,46,120,61.67,1,1
7,10,01,05,0035,20,*,23.26,28,*,32.56,12,,13.95,26,*,30.23,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,86,6,92,0,92,76,168,54.76,1,1
7,10,01,05,0036,34,*,9.71,244,*,69.71,33,,9.43,39,*,11.14,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,350,15,365,0,365,179,544,67.1,1,1
7,10,01,05,0037,33,*,24.09,47,*,34.31,14,,10.22,43,*,31.39,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,137,7,144,0,144,106,250,57.6,1,1
7,10,01,05,0038,14,*,5.86,123,*,51.46,60,,25.1,42,*,17.57,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,239,11,250,0,250,116,366,68.31,1,1
7,10,01,05,0039,16,*,7.44,113,*,52.56,62,,28.84,24,*,11.16,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,215,7,222,0,222,143,365,60.82,1,1
7,10,01,05,0040,13,*,28.26,13,*,28.26,7,,15.22,13,*,28.26,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,46,4,50,0,50,50,100,50,1,1
7,10,01,05,0041,12,*,10.26,28,*,23.93,49,,41.88,28,*,23.93,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,117,4,121,0,121,89,210,57.62,1,1
7,10,01,05,0042,9,*,21.43,15,*,35.71,7,,16.67,11,*,26.19,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,42,4,46,0,46,50,96,47.92,1,1
7,10,01,05,0043,9,*,9.09,28,*,28.28,38,,38.38,24,*,24.24,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,99,6,105,0,105,96,201,52.24,1,1
7,10,01,05,0044,12,*,13.33,18,*,20,53,,58.89,7,*,7.78,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,90,8,98,0,98,70,168,58.33,1,1
7,10,01,05,0045,16,*,18.18,16,*,18.18,24,,27.27,32,*,36.36,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,88,4,92,0,92,73,165,55.76,1,1
7,10,01,05,0046,20,*,8.03,81,*,32.53,93,,37.35,55,*,22.09,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,249,16,265,0,265,208,473,56.03,1,1
7,10,01,05,0047,8,*,2.4,73,*,21.86,225,,67.37,28,*,8.38,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,334,10,344,0,344,237,581,59.21,1,1
7,10,01,05,0048,12,*,8.51,40,*,28.37,62,,43.97,27,*,19.15,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,141,10,151,0,151,109,260,58.08,1,1
7,10,01,05,0049,8,*,6.02,32,*,24.06,66,,49.62,27,*,20.3,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,133,5,138,0,138,67,205,67.32,1,1
7,10,01,05,0050,5,*,2.82,50,*,28.25,97,,54.8,25,*,14.12,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,177,3,180,0,180,86,266,67.67,1,1
7,10,01,05,0051,18,*,26.09,18,*,26.09,21,,30.43,12,*,17.39,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,69,4,73,0,73,30,103,70.87,1,1
7,10,01,05,0052,69,*,28.99,74,*,31.09,37,,15.55,58,*,24.37,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,238,16,254,0,254,145,399,63.66,1,1
7,10,01,05,0053,39,*,16.67,70,*,29.91,61,,26.07,64,*,27.35,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,234,12,246,0,246,138,384,64.06,1,1
7,10,01,05,0054,20,*,22.47,30,*,33.71,29,,32.58,10,*,11.24,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,89,8,97,0,97,45,142,68.31,1,1
7,10,01,05,0055,134,*,26.91,145,*,29.12,116,,23.29,103,*,20.68,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,498,24,522,0,522,255,777,67.18,1,1
7,10,01,05,0056,38,*,29.69,46,*,35.94,19,,14.84,25,*,19.53,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,128,8,136,0,136,91,227,59.91,1,1
7,10,01,05,0057,21,*,46.67,16,*,35.56,1,,2.22,7,*,15.56,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,45,2,47,0,47,48,95,49.47,1,1
7,10,01,05,0058,9,*,33.33,3,*,11.11,6,,22.22,9,*,33.33,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,27,0,27,0,27,17,44,61.36,1,1
7,10,01,05,0059,258,*,82.69,12,*,3.85,3,,0.96,39,*,12.5,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,312,7,319,0,319,161,480,66.46,1,1
7,10,01,05,0060,248,*,86.11,9,*,3.13,6,,2.08,25,*,8.68,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,288,3,291,0,291,146,437,66.59,1,1
7,10,01,05,0061,11,*,23.91,12,*,26.09,12,,26.09,11,*,23.91,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,46,4,50,0,50,44,94,53.19,1,1
7,10,01,05,0062,14,*,24.56,15,*,26.32,8,,14.04,20,*,35.09,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,57,5,62,0,62,31,93,66.67,1,1
7,10,01,05,0063,174,*,46.65,37,*,9.92,3,,0.8,159,*,42.63,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,373,16,389,0,389,202,591,65.82,1,1
7,10,01,05,0064,162,*,39.04,12,*,2.89,9,,2.17,232,*,55.9,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,415,10,425,0,425,171,596,71.31,1,1
7,10,01,05,0065,5,*,12.82,3,*,7.69,1,,2.56,30,*,76.92,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,39,0,39,0,39,20,59,66.1,1,1
7,10,01,05,0066,13,*,3.44,1,*,0.26,7,,1.85,357,*,94.44,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,378,10,388,0,388,120,508,76.38,1,1
7,10,01,05,0067,11,*,3.9,9,*,3.19,8,,2.84,254,*,90.07,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,282,5,287,0,287,95,382,75.13,1,1
7,10,01,05,0068,33,*,20.12,25,*,15.24,21,,12.8,85,*,51.83,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,164,7,171,0,171,81,252,67.86,1,1
7,10,01,05,0069,29,*,15.43,52,*,27.66,21,,11.17,86,*,45.74,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,188,3,191,0,191,154,345,55.36,1,1
7,10,02,02,0000,348,,9.2,326,,8.62,440,*,11.64,511,*,13.51,627,*,16.58,423,*,11.19,408,*,10.79,373,*,9.87,325,,8.6,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,3781,94,3875,1,3876,2597,6473,59.86,17,17
7,10,02,02,0070,10,,4.59,32,,14.68,7,*,3.21,5,*,2.29,24,*,11.01,49,*,22.48,74,*,33.94,10,*,4.59,7,,3.21,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,218,5,223,0,223,161,384,58.07,1,1
7,10,02,02,0071,23,,4.63,205,,41.25,20,*,4.02,4,*,0.8,43,*,8.65,62,*,12.47,92,*,18.51,34,*,6.84,14,,2.82,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,497,7,504,1,505,268,773,65.2,1,1
